epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1579815918,01/23/2020 16:45:18 -05:00,4,40.4665,-79.9825,15212,"industrial burning smell, exhaust-like, very hazy air","dizziness, headache, nausea",
1579816000,01/23/2020 16:46:40 -05:00,4,40.4456,-79.9465,15213,,,
1579816069,01/23/2020 16:47:49 -05:00,4,40.4559,-79.9681,15219,"Burnt, acrid",Sore throat,
1579816093,01/23/2020 16:48:13 -05:00,5,40.4783,-79.9552,15201,industrial,,
1579816171,01/23/2020 16:49:31 -05:00,4,40.4268,-79.967,15203,Industrial,,Very hazy air today
1579816653,01/23/2020 16:57:33 -05:00,5,40.4273,-79.8618,15221,,,
1579818121,01/23/2020 17:22:01 -05:00,3,40.5024,-80.1303,15108,,,
1579818122,01/23/2020 17:22:02 -05:00,3,40.4777,-80.1187,15136,,,
1579818122,01/23/2020 17:22:02 -05:00,5,40.455,-79.9271,15232,Chemical ,"Náusea, slight chills , malaise, grief",You are making life so bleak. How many people have developed mental health issues? 
1579818304,01/23/2020 17:25:04 -05:00,4,40.428,-79.9153,15217,Smoky sulfur,Sinus irritation and headache ,
1579818407,01/23/2020 17:26:47 -05:00,4,40.4375,-80.0543,15205,Rotten eggs ,Coughing,
1579818424,01/23/2020 17:27:04 -05:00,4,40.4669,-79.9926,15212,Farts,Headache,
1579818491,01/23/2020 17:28:11 -05:00,5,40.4771,-79.9564,15201,industrial ,,
1579818586,01/23/2020 17:29:46 -05:00,5,40.4586,-79.9155,15206,,,This is unacceptable 
1579818662,01/23/2020 17:31:02 -05:00,4,40.3196,-79.8993,15025,,,
1579819028,01/23/2020 17:37:08 -05:00,5,40.4261,-79.8777,15218,Burning rubber,Migraine ,Usually doesn’t smell til later 
1579819693,01/23/2020 17:48:13 -05:00,5,40.4876,-80.0511,15202,Trumps farts,"Throat irritation, eye irritation, irritation, coughing, dying slowly and miserable, inability to enjoy being alive ",
1579819699,01/23/2020 17:48:19 -05:00,2,40.4833,-79.9354,15201,,,
1579820162,01/23/2020 17:56:02 -05:00,3,40.3853,-80.0312,15216,Smoke,,
1579820659,01/23/2020 18:04:19 -05:00,5,40.4652,-79.9392,15224,"Industrial, sulfur",Headache,
1579821008,01/23/2020 18:10:08 -05:00,4,40.4685,-79.9604,15201,,,
1579821016,01/23/2020 18:10:16 -05:00,2,40.3204,-80.0937,15241,Acrid,"Asthma symptoms exacerbated, maybe not due to odor though. ",
1579821084,01/23/2020 18:11:24 -05:00,4,40.479,-79.9203,15206,"Sulfur, industrial ",Headache ,
1579821160,01/23/2020 18:12:40 -05:00,4,40.2728,-79.8758,15037,Industrial,"Headache, throat irritation, nasal congestion ",
1579821345,01/23/2020 18:15:45 -05:00,5,40.4253,-79.877,15218,Burning metal,,
1579821664,01/23/2020 18:21:04 -05:00,3,40.4579,-79.9192,15206,Smells like burnt toast!,,
1579821952,01/23/2020 18:25:52 -05:00,4,40.4634,-79.9496,15224,Exhaust? Smells Smokey ,,
1579822196,01/23/2020 18:29:56 -05:00,5,40.4552,-79.8983,15208,Industrial,"Throat, eyes.","I want to workout, but can't because of the pollution."
1579822377,01/23/2020 18:32:57 -05:00,5,40.4203,-79.9339,15217,Industrial ,"Sore throat, nausea",
1579822439,01/23/2020 18:33:59 -05:00,4,40.4372,-79.8902,15221,"Industrial, sulpherous","Burning eyes, difficulty breathing ",
1579822534,01/23/2020 18:35:34 -05:00,3,40.5549,-80.0607,15237,Industrial sooty smell.  ,,
1579822624,01/23/2020 18:37:04 -05:00,5,40.4324,-79.9168,15217,Terrible industrial pollution ,"Adult asthmatic struggling to breathe, child is coughing and has watery eyes ",This is disgusting 
1579823487,01/23/2020 18:51:27 -05:00,5,40.4259,-79.88,15218,industrial fumes ,coughing,
1579823696,01/23/2020 18:54:56 -05:00,5,40.458,-79.9166,15206,Rotten eggs,Nausea headache,Fix this!
1579823764,01/23/2020 18:56:04 -05:00,5,40.4341,-79.9195,15217,Industrial ,Hard to breathe,
1579824049,01/23/2020 19:00:49 -05:00,5,40.452,-79.9294,15232,Industrial ,"Respiratory issues, headache ",
1579824146,01/23/2020 19:02:26 -05:00,2,40.4638,-79.9239,15206,,,
1579824192,01/23/2020 19:03:12 -05:00,4,40.4484,-79.9497,15213,Industrial ,Eye irritation ,Please help fix this - Pittsburgh air pollution is horrible.
1579824398,01/23/2020 19:06:38 -05:00,3,40.403,-79.8905,15120,Sulfur,,
1579825047,01/23/2020 19:17:27 -05:00,4,40.4257,-79.9938,15203,Thick,Latgaric has to breath,
1579825113,01/23/2020 19:18:33 -05:00,5,40.4681,-79.9242,15206,,Burning throat and eyes,
1579825289,01/23/2020 19:21:29 -05:00,5,40.4043,-79.8631,15104,Rotten eggs burning,"Headache, severe sinus",It’s because of the steel mill
1579825726,01/23/2020 19:28:46 -05:00,5,40.2916,-79.804,15135,Chemical burning smell,"Eye burning, Shortness of breath, blood pressure was higher than norma","I have asthma.  I have been using my rescue inhaler more than ever.

Live in Elizabeth Township
Sky was hazy 
Near Apollo B on Fallen Timber "
1579825959,01/23/2020 19:32:39 -05:00,5,40.3764,-80.0505,15228,"Exhaust, industrial","Throat irritation, stuffy nose",
1579825961,01/23/2020 19:32:41 -05:00,4,40.3393,-79.9643,15236,Industrial ,,
1579826463,01/23/2020 19:41:03 -05:00,4,40.4039,-79.9039,15120,Tastes like burning,,Got worse through the day
1579826569,01/23/2020 19:42:49 -05:00,3,40.481,-79.9371,15201,Wood smoke ,,
1579827240,01/23/2020 19:54:00 -05:00,4,40.431,-79.9965,15203,melting styrofoam. Not the Clairton smell literally everywhere else. ,,
1579827316,01/23/2020 19:55:16 -05:00,5,40.2808,-79.9029,15025,Clairton Works coal stench,The highest cancer rate in the nation,"300 jobs are not worth the health of 400,000. Shut it down. "
1579827696,01/23/2020 20:01:36 -05:00,4,40.3573,-79.9904,15236,Sulfur smell ,"Sore throat , difficulty breathing ",This is terrible . Please make sure the Clairton coke works fix this 
1579828029,01/23/2020 20:07:09 -05:00,4,40.3933,-79.8854,15122,Sulfur.. ,,"Thought just maybe the stench went around me all day, but no, it’s awful now at 8:05 pm.. "
1579828467,01/23/2020 20:14:27 -05:00,5,40.3868,-80.047,15228,,,
1579829654,01/23/2020 20:34:14 -05:00,5,40.4185,-79.9058,15218,Industrial burning wood,,
1579830550,01/23/2020 20:49:10 -05:00,4,40.3935,-79.902,15120,,,
1579830557,01/23/2020 20:49:17 -05:00,5,40.3596,-80.0163,15234,Rotten eggs,,"It smells even worse than it did this morning, and the smell is coming into my house"
1579830772,01/23/2020 20:52:52 -05:00,3,40.4451,-80.0516,15205,smokey,headache,
1579830800,01/23/2020 20:53:20 -05:00,3,40.4528,-79.917,15206,,,
1579832067,01/23/2020 21:14:27 -05:00,4,40.3584,-80.0463,15228,Rotten eggs,No,
1579832320,01/23/2020 21:18:40 -05:00,3,40.4712,-79.9255,15206,smoky,,
1579832426,01/23/2020 21:20:26 -05:00,5,40.3635,-79.9929,15227,Sulfur,Burning eyes ,US Steel pollution 
1579832539,01/23/2020 21:22:19 -05:00,4,40.445,-79.8934,15221,Wood smoke industrial,"Coughing, eyes watering, nose running",I was in the south side tonight and the smell was bad like wood burning and there was a haze in the air. Now home in wilkinsburg and it smells like something else that I’ve never smelled before. I’m feeling so sick from it
1579832652,01/23/2020 21:24:12 -05:00,5,40.3616,-80.0074,15234,"TOXIC, PUTRID, NOXIOUS, has never been this bad. Was not like this 5 years ago. Blast furnace gases. Steel Mill pollution. SHUT IT DOWN!","Headache. Nasal, throat & lung irritation. Let my dogs out and now it smells like the poisonous air outside- in my basement. Feels like our rights are being infringed upon by corporate greed.",
1579833068,01/23/2020 21:31:08 -05:00,5,40.4086,-79.9046,15120,Industrial ,,
1579833393,01/23/2020 21:36:33 -05:00,5,40.3938,-80.0391,15216,"Sulfur, exhaust ","Cough, headache",
1579834434,01/23/2020 21:53:54 -05:00,3,40.4637,-79.8368,15235,,,
1579834469,01/23/2020 21:54:29 -05:00,4,40.4243,-79.8874,15218,,,
1579834883,01/23/2020 22:01:23 -05:00,4,40.3807,-80.0376,15228,Industrial ,Tired of this cr*p,
1579835173,01/23/2020 22:06:13 -05:00,5,40.4364,-79.8947,15221,,,Please help us. We can’t breathe. 
1579835329,01/23/2020 22:08:49 -05:00,5,40.3261,-79.8274,15132,Smells like bad breath from Mark Dixon's mouth ,Puking ,
1579835517,01/23/2020 22:11:57 -05:00,5,40.3628,-79.9951,15227,"Burning, chemical, industrial ",,Didn’t complete my nightly neighborhood walk because of the bad smell in the air.  Let’s clean it up Pittsburgh!
1579835929,01/23/2020 22:18:49 -05:00,4,40.3897,-79.9003,15120,It’s like rotten eggs mixed with a terrible industrial smell,Shortness of breath ,I think all of you should be forced to sit on my front porch and breathe deeply tonight...
1579836937,01/23/2020 22:35:37 -05:00,5,40.3904,-80.0395,15216,Sulfur ,,This is getting SO OLD! 
1579837088,01/23/2020 22:38:08 -05:00,5,40.4391,-79.9142,15217,Industrial sulphur All Day!,"Burning nose, eyes, throat, heavy chest",
1579837256,01/23/2020 22:40:56 -05:00,3,40.387,-79.9754,15227,Rotten eggs,,Smells bad. This is bad for pitts
1579837439,01/23/2020 22:43:59 -05:00,5,40.4327,-79.8753,15218,Industrial smoke all frigging day!,Burning eyes all day,
1579837627,01/23/2020 22:47:07 -05:00,5,40.3717,-80.0386,15228,Rotten-eggs,,Hard to sleep with the smell
1579837813,01/23/2020 22:50:13 -05:00,5,40.3378,-79.9348,15122,Industrial ,Wheezy,
1579838414,01/23/2020 23:00:14 -05:00,3,40.3796,-80.0399,15228,Sulphur smell,,
1579839020,01/23/2020 23:10:20 -05:00,4,40.3675,-80.0323,15234,Thick heavy sulfuric ,Heavy breathing during outdoor run,
1579839491,01/23/2020 23:18:11 -05:00,4,40.3835,-79.8598,15110,rotten-egga,,
1579841191,01/23/2020 23:46:31 -05:00,4,40.4198,-79.9041,15218,Wood burning smell,"Headache, cough",
1579841553,01/23/2020 23:52:33 -05:00,5,40.3855,-79.9728,15227,"Coal smoke smell, intermittent sulfur, occasional acrid chemical amell","Sore throat, burning eyes, raw sinuses & nasal passages",This is unacceptable. 
1579841765,01/23/2020 23:56:05 -05:00,3,40.3514,-79.9872,15236,Industrial ,,Worse tonight than this morning 
1579841893,01/23/2020 23:58:13 -05:00,5,40.4205,-79.9714,15203,"Industrial, smog, f*c*s, and sadness. ",,GET YOUR sh*t TOGETHER SO PEOPLE MOVE HERE
1579842169,01/24/2020 00:02:49 -05:00,2,40.3874,-79.9665,15227,Mass employment,Crying c*nt hippies,
1579842310,01/24/2020 00:05:10 -05:00,4,40.3681,-80.0314,15234,"Sewage, rotten eggs",,
1579842519,01/24/2020 00:08:39 -05:00,5,40.3877,-80.0405,15216,Sufur,"It’s in my house now, too!",
1579842550,01/24/2020 00:09:10 -05:00,1,40.4573,-79.9592,15219,,,
1579843067,01/24/2020 00:17:47 -05:00,4,40.423,-79.9665,15203,Rotten eggs,,Typically it smells like this early morning hours. 
1579843405,01/24/2020 00:23:25 -05:00,3,40.489,-80.0492,15202,Tires,Trouble breathing,
1579843696,01/24/2020 00:28:16 -05:00,3,40.4509,-79.9372,15232,,,
1579843777,01/24/2020 00:29:37 -05:00,5,40.349,-79.8915,15034,,,
1579846150,01/24/2020 01:09:10 -05:00,3,40.386,-80.0336,15216,Sulfur,,
1579854649,01/24/2020 03:30:49 -05:00,3,40.4447,-79.9258,15217,Industrial ,trouble  Le breath ,"The coke factory is killing me 
Being in Sq hill north 
I’m 7 miles from Braddock mills and petrochemical poison 
I had asthma as a child herei left and returned. To become have my breathing compromised im 47 and a martial artist 
Pittsburgh’s mayor is being two faced to the world trying to look good while signing the air away to poison industries 
Ty 
C"
1579858868,01/24/2020 04:41:08 -05:00,2,40.3945,-79.9686,15227,How dare you!!,The fake rage of Greta Thunberg,
1579859933,01/24/2020 04:58:53 -05:00,3,40.415,-80.0613,15205,Rotten eggs as sulfur ,,
1579861880,01/24/2020 05:31:20 -05:00,4,40.3789,-80.0574,15243,"ugh! it won’t go away. sulpher, chemicals ","eyes, sore throat, sinus issues",
1579863487,01/24/2020 05:58:07 -05:00,3,40.4214,-80.0544,15220,Smells like burning sulfur,,
1579864606,01/24/2020 06:16:46 -05:00,3,40.3211,-79.9519,15236,Industrial stink,Headache ,
1579865701,01/24/2020 06:35:01 -05:00,4,40.4362,-80.0148,15211,Rotten eggs,,
1579866563,01/24/2020 06:49:23 -05:00,1,40.4477,-79.8999,15208,,,
1579866583,01/24/2020 06:49:43 -05:00,4,40.4447,-79.8924,15221,Rotten eggs,"Very sore throat, nasal congestion",The smell is in my house now! Do something. How can we live in a city where our children can’t go outside?
1579866926,01/24/2020 06:55:26 -05:00,3,40.3782,-80.0339,15228,Industrial ,"Headache, cough ",
1579867075,01/24/2020 06:57:55 -05:00,2,40.4313,-79.9211,15217,Industrial,,
1579867088,01/24/2020 06:58:08 -05:00,3,40.3487,-80.0654,15241,,,
1579867676,01/24/2020 07:07:56 -05:00,4,40.5044,-80.1102,15225,,,
1579868457,01/24/2020 07:20:57 -05:00,4,40.3011,-80.0614,15102,,,
1579868701,01/24/2020 07:25:01 -05:00,5,40.2972,-79.9383,15025,Smells like industrial vomit,,
1579868853,01/24/2020 07:27:33 -05:00,3,40.4675,-79.9241,15206,Smells like coal smoke ,,
1579868905,01/24/2020 07:28:25 -05:00,3,40.4657,-79.9234,15206,Coke ovens,,
1579868968,01/24/2020 07:29:28 -05:00,2,40.4199,-80.042,15220,Rotten eggs,,
1579869823,01/24/2020 07:43:43 -05:00,3,40.4045,-80.0295,15216,Industrial ,,
1579869879,01/24/2020 07:44:39 -05:00,2,40.4318,-79.9187,15217,,,
1579869972,01/24/2020 07:46:12 -05:00,3,40.4296,-79.919,15217,,,
1579870107,01/24/2020 07:48:27 -05:00,1,40.4363,-79.885,15218,,,
1579870205,01/24/2020 07:50:05 -05:00,4,40.4275,-79.9258,15217,Burning plastic and sulfur,Throat and sinus irritation ,
1579871485,01/24/2020 08:11:25 -05:00,2,40.42,-79.9404,15207,,,
1579871750,01/24/2020 08:15:50 -05:00,3,40.3972,-79.9811,15210,Sulfur coming from outside ,Annoyance ,
1579872204,01/24/2020 08:23:24 -05:00,4,40.3545,-80.0534,15241,,,
1579872219,01/24/2020 08:23:39 -05:00,4,40.2701,-79.9016,15037,Industrial,Nose and throat,
1579872576,01/24/2020 08:29:36 -05:00,4,40.2895,-79.9345,15025,,,
1579873175,01/24/2020 08:39:35 -05:00,3,40.4274,-79.938,15217,Rotten eggs,,
1579873188,01/24/2020 08:39:48 -05:00,3,40.3963,-80.0511,15216,Industrial ,"Nasal and eye irritation, coughing ",Another report of health symptoms related to poor air quality.  4 individuals. Thanks 
1579873210,01/24/2020 08:40:10 -05:00,3,40.4519,-79.9383,15232,,,
1579873481,01/24/2020 08:44:41 -05:00,1,40.4652,-79.8622,15235,,,
1579873853,01/24/2020 08:50:53 -05:00,4,40.4498,-79.9088,15208,Industrial,,
1579873891,01/24/2020 08:51:31 -05:00,3,40.4311,-79.9221,15217,"Industrial, diesel","Cough, nasal and throat irritation ",
1579873975,01/24/2020 08:52:55 -05:00,3,40.4013,-79.9346,15207,,,
1579873993,01/24/2020 08:53:13 -05:00,5,40.4682,-79.9551,15201,Industrial,"Burning sinus, burning eyes, difficulty breathing",
1579875221,01/24/2020 09:13:41 -05:00,3,40.4265,-79.9652,15203,,,
1579875386,01/24/2020 09:16:26 -05:00,5,40.3014,-80.0607,15102,Rotten egg sulfur gas USS CLAIRTON ,Even the dog is sick! Poison gases from outside air!,Nice huh? No one wants to live here or move here. Shitsburgh is how others refer to this place. Morons in charge!
1579875608,01/24/2020 09:20:08 -05:00,3,40.4291,-79.8066,15235,idustrial,Headache ,
1579875873,01/24/2020 09:24:33 -05:00,4,40.3532,-80.0164,15234,"Woodsmoke, industrial",Coughing,
1579876628,01/24/2020 09:37:08 -05:00,5,40.4982,-80.0639,15202,Industrial ,Wheezing / coughing,
1579878230,01/24/2020 10:03:50 -05:00,3,40.3551,-80.049,15228,,,
1579878243,01/24/2020 10:04:03 -05:00,4,40.3775,-80.0576,15228,,,
1579878350,01/24/2020 10:05:50 -05:00,5,40.3159,-80.0484,15102,,,
1579878551,01/24/2020 10:09:11 -05:00,5,40.3964,-79.8797,15122,,"Headache, nausea ",
1579879008,01/24/2020 10:16:48 -05:00,3,40.4099,-79.91,15120,Industrial ,Sore irritated eyes,
1579879191,01/24/2020 10:19:51 -05:00,5,40.3625,-80.0508,15228,Industrial,,
1579880358,01/24/2020 10:39:18 -05:00,4,40.4731,-79.9239,15206,Industrial,Coughing,
1579880565,01/24/2020 10:42:45 -05:00,3,40.3459,-80.0557,15241,,,
1579880626,01/24/2020 10:43:46 -05:00,4,40.4732,-79.9229,15206,Musty,"Eye irritation, nose burning",
1579881536,01/24/2020 10:58:56 -05:00,3,40.4602,-79.9251,15206,,,
1579881876,01/24/2020 11:04:36 -05:00,5,40.3798,-80.0231,15228,"Sulfur, pollution ",Headache ,
1579883327,01/24/2020 11:28:47 -05:00,5,40.3358,-79.967,15236,Industrial,"Headache, sinus pressure, shortness of breath, congestion , watering eyes","This should NOT BE HAPPENING!!! It is a human right to be able to breathe, and the air quality in this area is preventing people from being able to do that safely!!! YOU HAVE THE POWER TO
FIX THIS!!! DO SOMETHING!!! "
1579885247,01/24/2020 12:00:47 -05:00,4,40.4313,-79.9983,15219,Sulfur industrial ,,This is getting dire with warming temps.  Only more warm days coming to cause this. 
1579885513,01/24/2020 12:05:13 -05:00,4,40.4838,-80.0482,15212,"Dried ashes, choking odor, some industrial? Turpentine when in 15202 Avalon","Coughing, wheezing ",Disgusted! First day out for errands in 11 days. This isn’t living ~ it’s existing!
1579886723,01/24/2020 12:25:23 -05:00,5,40.4741,-79.9606,15201,Industrial ,,
1579886807,01/24/2020 12:26:47 -05:00,4,40.4258,-79.9342,15217,Sulfur ,,
1579887329,01/24/2020 12:35:29 -05:00,2,40.418,-79.9042,15218,,runny nose,
1579887605,01/24/2020 12:40:05 -05:00,1,40.4403,-80.0015,15222,,,
1579888542,01/24/2020 12:55:42 -05:00,5,40.4124,-79.941,15207,Industrial rotten huevos,"Burning eyes, nose, dehydration",
1579889415,01/24/2020 13:10:15 -05:00,5,40.4629,-80.1755,15108,,,
1579891611,01/24/2020 13:46:51 -05:00,5,40.3376,-79.9052,15122,Industrial ,Wheezy,Please fix this 
1579891749,01/24/2020 13:49:09 -05:00,3,40.3896,-80.0424,15216,Sulfur ,,
1579894414,01/24/2020 14:33:34 -05:00,4,40.5165,-80.1644,15108,Industrial,,
1579895607,01/24/2020 14:53:27 -05:00,3,40.3716,-80.0869,15243,Industrial ,,
1579895705,01/24/2020 14:55:05 -05:00,3,40.4281,-79.8573,15221,,,Chemical 
1579896789,01/24/2020 15:13:09 -05:00,4,40.3636,-80.0403,15234,Smoky,,
1579899365,01/24/2020 15:56:05 -05:00,5,40.4464,-79.954,15213,smells like 20 dead animals maybe someone should check this odor out ,"nausea, induced vomiting ",
1579901223,01/24/2020 16:27:03 -05:00,3,40.4599,-79.921,15206,Burnt smell,,
1579901342,01/24/2020 16:29:02 -05:00,2,40.4446,-79.9599,15213,,,
1579901948,01/24/2020 16:39:08 -05:00,2,40.4463,-79.8943,15221,,,
1579902656,01/24/2020 16:50:56 -05:00,5,40.4423,-79.9465,15213,,Ff,
1579903322,01/24/2020 17:02:02 -05:00,1,40.5475,-79.9665,15116,,,
1579904053,01/24/2020 17:14:13 -05:00,3,40.3435,-80.0054,15236,Industrial,Headache and cough,
1579904171,01/24/2020 17:16:11 -05:00,2,40.4295,-79.7485,15146,None,,
1579905879,01/24/2020 17:44:39 -05:00,4,40.3233,-79.9317,15025,Clariton coke works,Headache and sore throat,This is getting WORSE!  Are you doing anything to fix this. Your inaction is literally causing more health problems. DO SOMETHING to fix this issue. 
1579906013,01/24/2020 17:46:53 -05:00,3,40.4423,-79.9244,15217,,,
1579906294,01/24/2020 17:51:34 -05:00,5,40.2997,-79.9237,15025,Clairton Coke Works,"Terrible sore and burning throat, burning eyes, trouble breathing ",Do your job! Shut down Clairton Coke Works! You should be fired for your negligence. 
1579906639,01/24/2020 17:57:19 -05:00,4,40.4458,-79.9512,15213,Exhaust,,
1579907093,01/24/2020 18:04:53 -05:00,5,40.3612,-80.0314,15234,Industrial,Headache,
1579910472,01/24/2020 19:01:12 -05:00,3,40.3457,-79.8154,15131,"Smoky,  industrial ",Cough,
1579911395,01/24/2020 19:16:35 -05:00,4,40.4284,-80.0257,15220,Most likely sh*t. ,Faith lost in the human race.,"The undeniably foul odor that accompanies a gas station restroom.  
"
1579911877,01/24/2020 19:24:37 -05:00,3,40.4344,-80.0319,15220,It smells like raw sewage.,Someone must've taken a dump in the Men's restroom. Send help.,
1579912994,01/24/2020 19:43:14 -05:00,5,40.4364,-79.9206,15217,Sulfur,"Upset stomach, headache",Put the filters on the factories it’s not that hard
1579913174,01/24/2020 19:46:14 -05:00,1,40.4621,-79.9583,15224,,,
1579917440,01/24/2020 20:57:20 -05:00,3,40.4222,-79.9187,15217,Sulfuric,"Sore throat, eye irritation",
1579917458,01/24/2020 20:57:38 -05:00,5,40.3865,-80.0498,15228,,,
1579917495,01/24/2020 20:58:15 -05:00,4,40.3631,-80.0547,15228,Sulfur,"Headache, breathing difficulty",
1579919226,01/24/2020 21:27:06 -05:00,3,40.4482,-79.9137,15206,Sickly sweet chemical,Headache,
1579919441,01/24/2020 21:30:41 -05:00,4,40.4253,-79.937,15217,,,
1579919613,01/24/2020 21:33:33 -05:00,4,40.4613,-80.0049,15214,"Industrial, like Neville Chemical",Cough,
1579923267,01/24/2020 22:34:27 -05:00,4,40.3802,-79.8599,15110,Industrial ,Eye irritation ,
1579924002,01/24/2020 22:46:42 -05:00,2,40.438,-79.8916,15221,"industrial, smoky","Nose irritation, heavy eyes",
1579924836,01/24/2020 23:00:36 -05:00,5,40.4075,-79.9308,15207,Sulfur ,Nose irritation daughter 2 years old coughing. ,Need to clean it up
1579926061,01/24/2020 23:21:01 -05:00,4,40.4304,-79.9257,15217,Sulfur,,
1579927167,01/24/2020 23:39:27 -05:00,3,40.4433,-80.0018,15222,,,
1579929267,01/25/2020 00:14:27 -05:00,2,40.3112,-79.8898,15025,Smells like jobs for the middle class,Money in pocket,
1579930033,01/25/2020 00:27:13 -05:00,1,40.4193,-79.9063,15218,,,
1579930732,01/25/2020 00:38:52 -05:00,4,40.4529,-79.9087,15208,Sulphur ,,
1579938471,01/25/2020 02:47:51 -05:00,5,40.4424,-79.9095,15217,Sukfur,Headache,Woke up at 246 to horrible sulfur smell and headache!! I had to close my window!  Is anyone doing anything about this horrific health hazard!”????
1579952656,01/25/2020 06:44:16 -05:00,4,40.4476,-79.9316,15232,Sulfur smell,Headache,
1579952782,01/25/2020 06:46:22 -05:00,3,40.4256,-79.9366,15217,Sulfuric smell,,
1579958228,01/25/2020 08:17:08 -05:00,4,40.349,-79.9425,15122,Sulfur,,Noticeable while driving thru
1579961988,01/25/2020 09:19:48 -05:00,2,40.4379,-79.9237,15217,Industrial,,
1579962554,01/25/2020 09:29:14 -05:00,1,40.4715,-79.9175,15206,,,
1579963903,01/25/2020 09:51:43 -05:00,3,40.4847,-80.0484,15212,,,
1579964442,01/25/2020 10:00:42 -05:00,2,40.3993,-80.0137,15226,Nothing to note today! ,None ,
1579964726,01/25/2020 10:05:26 -05:00,3,40.4703,-79.9553,15201,Industrial,Sore throat,
1579965088,01/25/2020 10:11:28 -05:00,2,40.4431,-79.9976,15222,Industrial ,None,
1579965263,01/25/2020 10:14:23 -05:00,1,40.4338,-79.8605,15221,,,
1579965960,01/25/2020 10:26:00 -05:00,4,40.5175,-79.8476,15139,Rotten egg,,
1579966983,01/25/2020 10:43:03 -05:00,1,40.4291,-79.9216,15217,,,
1579967142,01/25/2020 10:45:42 -05:00,1,40.289,-79.9341,15025,,,
1579968436,01/25/2020 11:07:16 -05:00,4,40.3362,-79.9655,15236,Insustrial,"Sinus migraine, congestion, watering eyes, coughing",
1579968577,01/25/2020 11:09:37 -05:00,3,40.2592,-79.9319,15025,Industrial,Nose and throat,
1579971648,01/25/2020 12:00:48 -05:00,2,40.4629,-79.8372,15235,Slightly acrid,Metallic tang in back of throat,
1579973740,01/25/2020 12:35:40 -05:00,5,40.4705,-79.9255,15206,industrial smoke and/or diesel exhaust,sinus congestion,
1579976170,01/25/2020 13:16:10 -05:00,2,40.3542,-79.8224,15131,People that dont actually know what thing smell like,Living in your parents basement after college,
1579980579,01/25/2020 14:29:39 -05:00,5,40.4451,-79.7745,15146,My dogs *ss,"Burning eyes, nausea",
1579986102,01/25/2020 16:01:42 -05:00,2,40.4101,-79.9098,15120,,,
1579986866,01/25/2020 16:14:26 -05:00,2,40.4237,-79.8568,15221,,,
1579987107,01/25/2020 16:18:27 -05:00,2,40.404,-79.9226,15120,,,
1579987702,01/25/2020 16:28:22 -05:00,3,40.4262,-79.9917,15203,None,Lungs close up,Goddamit clean the air
1580001876,01/25/2020 20:24:36 -05:00,4,40.4457,-79.9265,15217,Industrial ,Burning eyes throat and trouble breathing ,Not ok 
1580006848,01/25/2020 21:47:28 -05:00,4,40.347,-79.9353,15122,Industrial ,"Chest tightness, violent cough",
1580009572,01/25/2020 22:32:52 -05:00,4,40.4887,-80.049,15202,Industry ,A wheezing child. A conversation with an Uber driver about people selling their houses because of industrial pollition. People who don't want to live in air that causes them cancer and a general decrease in quality of life,
1580024911,01/26/2020 02:48:31 -05:00,2,40.3007,-79.8734,15025,Smells like gainful employment and liberal tears. ,Personal happiness,
1580042460,01/26/2020 07:41:00 -05:00,2,40.4843,-80.0476,15212,,,
1580043664,01/26/2020 08:01:04 -05:00,2,40.3481,-80.067,15241,,,
1580044862,01/26/2020 08:21:02 -05:00,1,40.3965,-79.9809,15210,,,
1580045468,01/26/2020 08:31:08 -05:00,1,40.4332,-79.8591,15221,,,
1580047235,01/26/2020 09:00:35 -05:00,2,40.3441,-80.004,15236,,,
1580048290,01/26/2020 09:18:10 -05:00,3,40.3829,-79.8403,15137,Throat sore,,
1580049368,01/26/2020 09:36:08 -05:00,4,40.4464,-79.9525,15213,"Industrial, smelled like skunk/ unnatural.",SMELLS so BAD,
1580050049,01/26/2020 09:47:29 -05:00,1,40.4394,-79.9171,15217,,,
1580054333,01/26/2020 10:58:53 -05:00,2,40.4638,-79.8362,15235,,,
1580055990,01/26/2020 11:26:30 -05:00,1,40.4481,-79.8973,15208,,,
1580058062,01/26/2020 12:01:02 -05:00,5,40.3634,-79.9951,15227,Industrial,"Headache, blurred vision",
1580058110,01/26/2020 12:01:50 -05:00,3,40.3787,-80.0285,15228,,Heaviness in chest,Thick air 
1580062387,01/26/2020 13:13:07 -05:00,3,40.469,-79.98,15212,Rotten eggs/sulfur smell,,
1580064722,01/26/2020 13:52:02 -05:00,3,40.4847,-80.0486,15212,,,
1580065211,01/26/2020 14:00:11 -05:00,5,40.6133,-79.7214,15065,Burning coolant rotten eggs,"Eye irritation, sneezing ",I'm not sure how anyone can live down here the smell is so strong my eyes are watering.
1580065685,01/26/2020 14:08:05 -05:00,1,40.4223,-79.9418,15207,,,
1580065693,01/26/2020 14:08:13 -05:00,4,40.2598,-79.9334,15025,Industrial,Nose and throat,
1580072359,01/26/2020 15:59:19 -05:00,3,40.3953,-79.9379,15207,coal barge / tugboat exhaust ,,
1580072508,01/26/2020 16:01:48 -05:00,3,40.391,-80.0242,15226,Industrial,Runny nose,
1580073129,01/26/2020 16:12:09 -05:00,1,40.4566,-79.9272,15206,,,
1580076422,01/26/2020 17:07:02 -05:00,1,40.3059,-80.0457,15102,,,
